Name of Issuer,Title of Class,CUSIP,Value (x$1000),Shares/PRN Amt,Share Type,Put/Call,Discretion,Voting Sole,Voting Shared,Voting None
TEVA PHARMACEUTICAL INDS LTD,SPONSORED ADR,881624209,176158,18254710,SH,,DFND,18254710,0,0
US BANCORP DEL,COM NEW,902973304,27501,590275,SH,,DFND,590275,0,0
US BANCORP DEL,COM NEW,902973304,179372,3850000,SH,,DFND,3850000,0,0
US BANCORP DEL,COM NEW,902973304,225519,4840500,SH,,DFND,4840500,0,0
US BANCORP DEL,COM NEW,902973304,1132477,24307300,SH,,DFND,24307300,0,0
US BANCORP DEL,COM NEW,902973304,54743,1175000,SH,,DFND,1175000,0,0
US BANCORP DEL,COM NEW,902973304,590729,12679300,SH,,DFND,12679300,0,0
US BANCORP DEL,COM NEW,902973304,195902,4204800,SH,,DFND,4204800,0,0
US BANCORP DEL,COM NEW,902973304,176530,3789000,SH,,DFND,3789000,0,0
US BANCORP DEL,COM NEW,902973304,3445648,73956823,SH,,DFND,73956823,0,0
US BANCORP DEL,COM NEW,902973304,81300,1745000,SH,,DFND,1745000,0,0
UNITED PARCEL SERVICE INC,CL B,911312106,10003,59400,SH,,DFND,59400,0,0
VANGUARD INDEX FDS,S&P 500 ETF SHS,922908363,14779,43000,SH,,DFND,43000,0,0
VERISIGN INC,COM,92343E102,1062553,4910132,SH,,DFND,4910132,0,0
VERISIGN INC,COM,92343E102,1710746,7905481,SH,,DFND,7905481,0,0
VERIZON COMMUNICATIONS INC,COM,92343V104,8619594,146716496,SH,,DFND,146716496,0,0
VISA INC,COM CL A,92826C839,2184557,9987460,SH,,DFND,9987460,0,0
WELLS FARGO & CO NEW,COM,949746101,379126,12562147,SH,,DFND,12562147,0,0
WELLS FARGO & CO NEW,COM,949746101,51306,1700000,SH,,DFND,1700000,0,0
WELLS FARGO & CO NEW,COM,949746101,1115211,36952000,SH,,DFND,36952000,0,0
WELLS FARGO & CO NEW,COM,949746101,36509,1209720,SH,,DFND,1209720,0,0
AXALTA COATING SYS LTD,COM,G0750C108,70804,2480000,SH,,DFND,2480000,0,0
AXALTA COATING SYS LTD,COM,G0750C108,586616,20546957,SH,,DFND,20546957,0,0
AXALTA COATING SYS LTD,COM,G0750C108,11221,393043,SH,,DFND,393043,0,0
LIBERTY GLOBAL PLC,SHS CL A,G5480U104,159804,6598000,SH,,DFND,6598000,0,0
LIBERTY GLOBAL PLC,SHS CL A,G5480U104,271045,11190970,SH,,DFND,11190970,0,0
LIBERTY GLOBAL PLC,SHS CL A,G5480U104,5353,221030,SH,,DFND,221030,0,0
LIBERTY GLOBAL PLC,SHS CL C,G5480U120,173756,7346968,SH,,DFND,7346968,0,0
STONECO LTD,COM CL A,G85158106,1188873,14166748,SH,,DFND,14166748,0,0
LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,11192,1005607,SH,,DFND,1005607,0,0
LIBERTY LATIN AMERICA LTD,COM CL A,G9001E102,18088,1625185,SH,,DFND,1625185,0,0
LIBERTY LATIN AMERICA LTD,COM CL C,G9001E128,14240,1284020,SH,,DFND,1284020,0,0
